id	speaker_id	filename	sentence	gender	age	native_language	dialect	created_at	is_valid	empty	duration	sample_rate	size	user_agent
2085473	025754	025754-2085473.wav	Hér er enginn banki!	male	30-39	Icelandic	NAN	2022-01-23 13:14:59	NAN	0.0	1.57867	48000.0	151596.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36
2109840	024897	024897-2109840.wav	Hér er enginn banki!	female	40-49	Icelandic	NAN	2022-01-23 16:47:09	NAN	0.0	2.21867	48000.0	213036.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/97.0.4692.84 Mobile/15E148 Safari/604.1
2115950	024931	024931-2115950.wav	Hér er enginn banki!	female	40-49	Icelandic	NAN	2022-01-23 17:37:15	NAN	0.0	1.45067	48000.0	139308.0	Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1
2136517	024836	024836-2136517.wav	Hér er enginn banki!	female	40-49	Icelandic	NAN	2022-01-23 20:00:34	NAN	0.0	1.92	16000.0	61484.0	Mozilla/5.0 (Linux; Android 11; POCO F2 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36
2261724	022105	022105-2261724.wav	Hér er enginn banki!	female	30-39	Icelandic	NAN	2022-01-24 14:14:49	NAN	0.0	2.00533	48000.0	192556.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1
2354522	027752	027752-2354522.wav	Hér er enginn banki!	female	40-49	Icelandic	NAN	2022-01-24 21:18:33	NAN	0.0	2.56	16000.0	81964.0	Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A415F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36
2518559	028130	028130-2518559.wav	Hér er enginn banki!	male	50-59	Icelandic	NAN	2022-01-25 13:13:06	NAN	0.0	2.22912	44100.0	196652.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15
2553272	027416	027416-2553272.wav	Hér er enginn banki!	male	30-39	Icelandic	NAN	2022-01-25 14:39:16	NAN	0.0	1.19467	48000.0	114732.0	Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/97.0.4692.84 Mobile/15E148 Safari/604.1
2698990	027675	027675-2698990.wav	Hér er enginn banki!	female	30-39	Icelandic	NAN	2022-01-25 21:45:41	NAN	0.0	2.816	48000.0	270380.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:93.0) Gecko/20100101 Firefox/93.0
2746909	028275	028275-2746909.wav	Hér er enginn banki!	female	50-59	Icelandic	NAN	2022-01-26 01:37:22	NAN	0.0	1.57867	48000.0	151596.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19B81 [FBAN/FBIOS;FBDV/iPhone14,5;FBMD/iPhone;FBSN/iOS;FBSV/15.1.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]
3065302	030221	030221-3065302.wav	Hér er enginn banki!	female	40-49	Icelandic	NAN	2022-01-26 18:49:45	NAN	0.0	1.06667	48000.0	102444.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1
3104345	027280	027280-3104345.wav	Hér er enginn banki!	male	30-39	Icelandic	NAN	2022-01-26 20:12:56	NAN	0.0	2.304	48000.0	221228.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1
3203728	028853	028853-3203728.wav	Hér er enginn banki!	male	30-39	Icelandic	NAN	2022-01-26 22:29:13	NAN	0.0	1.92	16000.0	61484.0	Mozilla/5.0 (Linux; Android 11; IN2013) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.98 Mobile Safari/537.36
3286776	031048	031048-3286776.wav	Hér er enginn banki!	female	40-49	Icelandic	NAN	2022-02-09 11:23:04	NAN	0.0	4.48	16000.0	143404.0	Mozilla/5.0 (Linux; Android 11; SM-A715F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.87 Mobile Safari/537.36
1877417	024567	024567-1877417.wav	Hér er enginn banki!	female	30-39	Polish	NAN	2021-11-20 00:49:39	NAN	0.0	3.54133	48000.0	340012.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
1877905	024577	024577-1877905.wav	Hér er enginn banki!	female	30-39	Spanish	NAN	2021-11-22 18:59:15	NAN	0.0	3.24267	48000.0	311340.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36
1877987	024578	024578-1877987.wav	Hér er enginn banki!	male	60-69	English	NAN	2021-11-22 19:47:00	NAN	0.0	3.11467	48000.0	299052.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36
1878180	024582	024582-1878180.wav	Hér er enginn banki!	female	20-29	German	NAN	2021-11-22 22:23:02	NAN	0.0	3.15733	48000.0	303148.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1
1879037	024599	024599-1879037.wav	Hér er enginn banki!	male	20-29	Polish	NAN	2021-11-30 23:02:04	NAN	0.0	4.18133	48000.0	401452.0	Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
1803460	024252	024252-1803460.wav	Það er langt í bankann!	female	30-39	Icelandic	NAN	2021-11-15 19:02:50	NAN	0.0	3.34367	44100.0	294956.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1
1823546	023783	023783-1823546.wav	Það er langt í bankann!	female	50-59	Icelandic	NAN	2021-11-15 20:57:24	NAN	0.0	2.34667	48000.0	225324.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36
1876368	024535	024535-1876368.wav	Það er langt í bankann!	male	20-29	Icelandic	NAN	2021-11-18 11:33:08	NAN	0.0	2.64533	48000.0	253996.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15
1947026	013675	013675-1947026.wav	Það er langt í bankann!	female	40-49	Icelandic	NAN	2022-01-21 14:01:15	NAN	0.0	4.352	48000.0	417836.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15
1956426	024897	024897-1956426.wav	Það er langt í bankann!	female	40-49	Icelandic	NAN	2022-01-21 16:14:09	NAN	0.0	1.96267	48000.0	188460.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1
1965408	024783	024783-1965408.wav	Það er langt í bankann!	female	50-59	Icelandic	NAN	2022-01-21 18:04:57	NAN	0.0	2.432	48000.0	233516.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36
1991769	015706	015706-1991769.wav	Það er langt í bankann!	female	20-29	Icelandic	NAN	2022-01-21 23:56:23	NAN	0.0	1.664	48000.0	159788.0	Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1
1994884	012470	012470-1994884.wav	Það er langt í bankann!	female	20-29	Icelandic	NAN	2022-01-22 09:03:42	NAN	0.0	1.62133	48000.0	155692.0	Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1
2025441	025688	025688-2025441.wav	Það er langt í bankann!	female	30-39	Icelandic	NAN	2022-01-22 16:10:05	NAN	0.0	1.92	16000.0	61484.0	Mozilla/5.0 (Linux; Android 11; moto g(9) plus) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36
2072919	025754	025754-2072919.wav	Það er langt í bankann!	male	30-39	Icelandic	NAN	2022-01-23 11:19:37	NAN	0.0	1.792	16000.0	57388.0	Mozilla/5.0 (Linux; Android 11; LE2113) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36
2108858	024836	024836-2108858.wav	Það er langt í bankann!	female	40-49	Icelandic	NAN	2022-01-23 16:32:59	NAN	0.0	2.176	16000.0	69676.0	Mozilla/5.0 (Linux; Android 11; POCO F2 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36
2163310	025043	025043-2163310.wav	Það er langt í bankann!	female	40-49	Icelandic	NAN	2022-01-24 07:46:00	NAN	0.0	2.304	16000.0	73772.0	Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-G975F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/14.0 Chrome/87.0.4280.141 Mobile Safari/537.36
2261947	022105	022105-2261947.wav	Það er langt í bankann!	female	30-39	Icelandic	NAN	2022-01-24 14:16:00	NAN	0.0	1.70667	48000.0	163884.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1
2352992	027752	027752-2352992.wav	Það er langt í bankann!	female	40-49	Icelandic	NAN	2022-01-24 21:13:59	NAN	0.0	2.432	16000.0	77868.0	Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A415F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36
2432954	028130	028130-2432954.wav	Það er langt í bankann!	male	50-59	Icelandic	NAN	2022-01-25 10:03:02	NAN	0.0	3.25079	44100.0	286764.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15
2615490	028853	028853-2615490.wav	Það er langt í bankann!	male	30-39	Icelandic	NAN	2022-01-25 18:24:29	NAN	0.0	2.304	16000.0	73772.0	Mozilla/5.0 (Linux; Android 11; IN2013) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.98 Mobile Safari/537.36
2699242	027675	027675-2699242.wav	Það er langt í bankann!	female	30-39	Icelandic	NAN	2022-01-25 21:46:11	NAN	0.0	2.56	48000.0	245804.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:93.0) Gecko/20100101 Firefox/93.0
2742034	012366	012366-2742034.wav	Það er langt í bankann!	female	50-59	Icelandic	NAN	2022-01-26 00:15:48	NAN	0.0	1.664	48000.0	159788.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36
2746951	028275	028275-2746951.wav	Það er langt í bankann!	female	50-59	Icelandic	NAN	2022-01-26 01:37:56	NAN	0.0	1.45067	48000.0	139308.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19B81 [FBAN/FBIOS;FBDV/iPhone14,5;FBMD/iPhone;FBSN/iOS;FBSV/15.1.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]
3100277	027280	027280-3100277.wav	Það er langt í bankann!	male	30-39	Icelandic	NAN	2022-01-26 20:06:24	NAN	0.0	2.21867	48000.0	213036.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1
3286910	031048	031048-3286910.wav	Það er langt í bankann!	female	40-49	Icelandic	NAN	2022-02-09 11:44:11	NAN	0.0	3.712	16000.0	118828.0	Mozilla/5.0 (Linux; Android 11; SM-A715F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.87 Mobile Safari/537.36
1877923	024577	024577-1877923.wav	Það er langt í bankann!	female	30-39	Spanish	NAN	2021-11-22 19:01:04	NAN	0.0	2.944	48000.0	282668.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36
1878395	024578	024578-1878395.wav	Það er langt í bankann!	male	60-69	English	NAN	2021-11-23 20:38:14	NAN	0.0	4.43733	48000.0	426028.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36
1878962	024599	024599-1878962.wav	Það er langt í bankann!	male	20-29	Polish	NAN	2021-11-30 22:48:22	NAN	0.0	3.28533	48000.0	315436.0	Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
3292256	031157	031157-3292256.wav	Það er langt í bankann!	male	30-39	Italian	NAN	2022-11-03 15:09:09	NAN	0.0	3.06503	44100.0	270380.0	Mozilla/5.0 (X11; Linux x86_64; rv:106.0) Gecko/20100101 Firefox/106.0
3293053	031170	031170-3293053.wav	Það er langt í bankann!	female	30-39	Polish	NAN	2022-11-11 15:21:29	NAN	0.0	2.176	48000.0	208940.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Mobile/15E148 Safari/604.1
1711934	023783	023783-1711934.wav	Myndin verður sýnd á sunnudaginn.	female	50-59	Icelandic	NAN	2021-11-14 18:14:57	NAN	0.0	3.02933	48000.0	290860.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36
1806788	024252	024252-1806788.wav	Myndin verður sýnd á sunnudaginn.	female	30-39	Icelandic	NAN	2021-11-15 19:27:10	NAN	0.0	2.83283	44100.0	249900.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1
1876216	024535	024535-1876216.wav	Myndin verður sýnd á sunnudaginn.	male	20-29	Icelandic	NAN	2021-11-18 11:12:10	NAN	0.0	3.712	48000.0	356396.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15
1883089	024742	024742-1883089.wav	Myndin verður sýnd á sunnudaginn.	female	40-49	Icelandic	NAN	2022-01-20 13:57:58	NAN	0.0	2.98667	48000.0	286764.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36
1893988	024836	024836-1893988.wav	Myndin verður sýnd á sunnudaginn.	female	40-49	Icelandic	NAN	2022-01-20 19:02:38	NAN	0.0	2.56	16000.0	81964.0	Mozilla/5.0 (Linux; Android 11; POCO F2 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36
1947044	013675	013675-1947044.wav	Myndin verður sýnd á sunnudaginn.	female	40-49	Icelandic	NAN	2022-01-21 14:01:38	NAN	0.0	3.88267	48000.0	372780.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15
1956597	024897	024897-1956597.wav	Myndin verður sýnd á sunnudaginn.	female	40-49	Icelandic	NAN	2022-01-21 16:15:30	NAN	0.0	2.816	48000.0	270380.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1
1962780	024783	024783-1962780.wav	Myndin verður sýnd á sunnudaginn.	female	50-59	Icelandic	NAN	2022-01-21 17:32:39	NAN	0.0	2.51733	48000.0	241708.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36
1991579	015706	015706-1991579.wav	Myndin verður sýnd á sunnudaginn.	female	20-29	Icelandic	NAN	2022-01-21 23:52:54	NAN	0.0	2.34667	48000.0	225324.0	Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1
1994841	012470	012470-1994841.wav	Myndin verður sýnd á sunnudaginn.	female	20-29	Icelandic	NAN	2022-01-22 09:02:36	NAN	0.0	2.048	48000.0	196652.0	Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1
2085995	025754	025754-2085995.wav	Myndin verður sýnd á sunnudaginn.	male	30-39	Icelandic	NAN	2022-01-23 13:18:07	NAN	0.0	1.83467	48000.0	176172.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36
2118586	024931	024931-2118586.wav	Myndin verður sýnd á sunnudaginn.	female	40-49	Icelandic	NAN	2022-01-23 17:52:03	NAN	0.0	1.83467	48000.0	176172.0	Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1
2261973	022105	022105-2261973.wav	Myndin verður sýnd á sunnudaginn.	female	30-39	Icelandic	NAN	2022-01-24 14:16:09	NAN	0.0	2.176	48000.0	208940.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1
2522763	028130	028130-2522763.wav	Myndin verður sýnd á sunnudaginn.	male	50-59	Icelandic	NAN	2022-01-25 13:21:54	NAN	0.0	2.73995	44100.0	241708.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15
2699714	027675	027675-2699714.wav	Myndin verður sýnd á sunnudaginn.	female	30-39	Icelandic	NAN	2022-01-25 21:47:07	NAN	0.0	2.98667	48000.0	286764.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:93.0) Gecko/20100101 Firefox/93.0
2747614	028275	028275-2747614.wav	Myndin verður sýnd á sunnudaginn.	female	50-59	Icelandic	NAN	2022-01-26 01:47:50	NAN	0.0	2.432	48000.0	233516.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19B81 [FBAN/FBIOS;FBDV/iPhone14,5;FBMD/iPhone;FBSN/iOS;FBSV/15.1.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]
2808949	027752	027752-2808949.wav	Myndin verður sýnd á sunnudaginn.	female	40-49	Icelandic	NAN	2022-01-26 09:29:37	NAN	0.0	2.816	16000.0	90156.0	Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A415F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36
3062448	030221	030221-3062448.wav	Myndin verður sýnd á sunnudaginn.	female	40-49	Icelandic	NAN	2022-01-26 18:43:56	NAN	0.0	1.792	48000.0	172076.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1
3098883	027280	027280-3098883.wav	Myndin verður sýnd á sunnudaginn.	male	30-39	Icelandic	NAN	2022-01-26 20:03:36	NAN	0.0	2.98667	48000.0	286764.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1
3200761	028853	028853-3200761.wav	Myndin verður sýnd á sunnudaginn.	male	30-39	Icelandic	NAN	2022-01-26 22:24:42	NAN	0.0	2.048	16000.0	65580.0	Mozilla/5.0 (Linux; Android 11; IN2013) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.98 Mobile Safari/537.36
1878045	024578	024578-1878045.wav	Myndin verður sýnd á sunnudaginn.	male	60-69	English	NAN	2021-11-22 20:58:21	NAN	0.0	5.93067	48000.0	569388.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.55 Safari/537.36
1878174	024582	024582-1878174.wav	Myndin verður sýnd á sunnudaginn.	female	20-29	German	NAN	2021-11-22 22:22:28	NAN	0.0	3.92533	48000.0	376876.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1
1878830	024599	024599-1878830.wav	Myndin verður sýnd á sunnudaginn.	male	20-29	Polish	NAN	2021-11-30 19:37:17	NAN	0.0	3.456	48000.0	331820.0	Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0
1452966	021349	021349-1452966.wav	Bankinn er langt í burtu.	male	20-29	Icelandic	NAN	2021-10-13 11:27:31	NAN	0.0	2.304	48000.0	221228.0	Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36
1453224	021346	021346-1453224.wav	Bankinn er langt í burtu.	female	60-69	Icelandic	NAN	2021-10-12 17:18:55	NAN	0.0	4.36535	44100.0	385068.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0
1453394	021354	021354-1453394.wav	Bankinn er langt í burtu.	male	20-29	Icelandic	NAN	2021-10-12 23:09:43	NAN	0.0	2.13333	48000.0	204844.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36
1454840	021369	021369-1454840.wav	Bankinn er langt í burtu.	female	60-69	Icelandic	NAN	2021-10-17 13:57:34	NAN	0.0	3.75467	48000.0	360492.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:93.0) Gecko/20100101 Firefox/93.0
1826039	023783	023783-1826039.wav	Bankinn er langt í burtu.	female	50-59	Icelandic	NAN	2021-11-15 21:08:15	NAN	0.0	1.96267	48000.0	188460.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36
1872520	024417	024417-1872520.wav	Bankinn er langt í burtu.	female	50-59	Icelandic	NAN	2021-11-16 10:08:23	NAN	0.0	2.688	48000.0	258092.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36 Edg/95.0.1020.53
1876271	024535	024535-1876271.wav	Bankinn er langt í burtu.	male	20-29	Icelandic	NAN	2021-11-18 11:20:16	NAN	0.0	3.28533	48000.0	315436.0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.2 Safari/605.1.15
1893669	024836	024836-1893669.wav	Bankinn er langt í burtu.	female	40-49	Icelandic	NAN	2022-01-20 18:55:55	NAN	0.0	2.56	16000.0	81964.0	Mozilla/5.0 (Linux; Android 11; POCO F2 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36
1947725	013675	013675-1947725.wav	Bankinn er langt í burtu.	female	40-49	Icelandic	NAN	2022-01-21 14:15:50	NAN	0.0	3.712	16000.0	118828.0	Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-A750FN) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36
1956653	024897	024897-1956653.wav	Bankinn er langt í burtu.	female	40-49	Icelandic	NAN	2022-01-21 16:15:59	NAN	0.0	2.47467	48000.0	237612.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1
1962289	024783	024783-1962289.wav	Bankinn er langt í burtu.	female	50-59	Icelandic	NAN	2022-01-21 17:27:03	NAN	0.0	2.38933	48000.0	229420.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36
1991734	015706	015706-1991734.wav	Bankinn er langt í burtu.	female	20-29	Icelandic	NAN	2022-01-21 23:55:39	NAN	0.0	2.176	48000.0	208940.0	Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1
1994653	012470	012470-1994653.wav	Bankinn er langt í burtu.	female	20-29	Icelandic	NAN	2022-01-22 08:57:50	NAN	0.0	2.60267	48000.0	249900.0	Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1
2086065	025754	025754-2086065.wav	Bankinn er langt í burtu.	male	30-39	Icelandic	NAN	2022-01-23 13:18:31	NAN	0.0	1.408	48000.0	135212.0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36
2121737	026503	026503-2121737.wav	Bankinn er langt í burtu.	female	50-59	Icelandic	NAN	2022-01-23 18:12:48	NAN	0.0	3.15733	48000.0	303148.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1
2261665	022105	022105-2261665.wav	Bankinn er langt í burtu.	female	30-39	Icelandic	NAN	2022-01-24 14:14:30	NAN	0.0	2.09067	48000.0	200748.0	Mozilla/5.0 (iPhone; CPU iPhone OS 15_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Mobile/15E148 Safari/604.1
